id,name,aliases,country,birthDate,program,list,sanction_type,sanction_reason,remarks
ab4492e2-9b88-4efb-b1a2-e47761295232,Atlas Inc.,AtlasInc.; Atlas Inc.; Atlas-Inc.,Syria,,UK OFSI,EU CFSP,Export Restrictions,Suspected terrorism financing,Ownership structure includes sanctioned shareholders.
58e22c1d-e7db-4143-a909-ed417102d197,Yılmaz Petrova,Petrova Yılmaz; Yilmaz Petrova; Yılmaz Petrova,Azerbaijan,1984-08-24 | 1989,EU CFSP,OFAC SDN,Travel Ban,Corruption and misappropriation of state assets,Subject owns assets in third countries.
cbd2f906-4634-4b70-a3cb-15729f0bd9c7,Northern Star JSC,Northern StarJSC; Northern Star JSC; Northern Star-JSC,Qatar,,UN Consolidated,OFAC SDN,Sectoral Sanctions,Cyber operations against critical infrastructure,Ownership structure includes sanctioned shareholders.
01eb4ba1-133f-45ce-b73c-81bede308829,Oksana Kaya,Oksana Kaya,Iran,1966-11-16,UN Consolidated,EU CFSP,Travel Ban,Suspected terrorism financing,Subject owns assets in third countries.
2de65c6b-e7c6-4248-b73d-2eb15ba39d54,Muhammad Bondarenko,Bondarenko Muhammad; Mohamad Bondarenko; Muhammad Bondarenko,Iran,1982-01-15,OFAC SDN,UN Consolidated,Sectoral Sanctions,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
3e5f0dff-76a6-4d86-9532-c1e95fbabe14,Süleyman Chen,Suleyman Chen; Süleyman Chen,Türkiye,1956,EU CFSP,UN Consolidated,Sectoral Sanctions,Human rights violations,Multiple transliterations reported.
acf44142-1bed-4d01-a84e-185a70ce213c,Silk Road Group,Silk RoadGroup; Silk Road Group; Silk Road-Group,Türkiye,,EU CFSP,Canada SEMA,Arms Embargo,Suspected terrorism financing,Ships and assets linked via maritime AIS data.
dc840919-ccfe-41ca-9022-173ad83c972c,Eastern Gate Capital,Eastern GateCapital; Eastern Gate Capital; Eastern Gate-Capital,Ukraine,,EU CFSP,OFAC SDN,Export Restrictions,Suspected terrorism financing,Front company for designated individual.
fcd1c4f0-ec89-4fb8-b470-32d4cbb522b3,Oğuz Koval,Oguz Koval; Oguzhan Koval; Oğuz Koval,Iraq,2002-11-02,EU CFSP,UN Consolidated,Export Restrictions,Corruption and misappropriation of state assets,Also known to use forged travel documents.
a4d4a3a6-e987-4028-a24b-19801679763e,Li Смирнов,Li Смирнов,Iraq,1991-10-04 | 2001,OFAC SDN,UK OFSI,Asset Freeze,Cyber operations against critical infrastructure,Subject owns assets in third countries.
640831d1-3054-43d6-b9a9-019411f70ba5,Steppe Group,SteppeGroup; Steppe Group; Steppe-Group,Russia,,UN Consolidated,UN Consolidated,Asset Freeze,Cyber operations against critical infrastructure,Ships and assets linked via maritime AIS data.
408585f0-0f52-4be7-9795-33114e918619,Morteza Orlov,Morteza Orlov,Russia,1973-09-18,OFAC SDN,Canada SEMA,Asset Freeze,Involved in proliferation activities,Multiple transliterations reported.
dbe86870-0864-4763-a4d6-cc7fd87d5b3c,Jin Wang,Jin Wang,Saudi Arabia,1965,OFAC SDN,OFAC SDN,Arms Embargo,Corruption and misappropriation of state assets,Multiple transliterations reported.
47ce403e-4f91-49b2-a383-111b1e1b9fca,Wei Saleh,Saleh Wei; Wei Saleh,Ukraine,1952-10-01,EU CFSP,EU CFSP,Asset Freeze,Human rights violations,Potential match requires enhanced due diligence.
30681c25-c6b6-4655-9112-a83dbc5acd20,Leila Orlov,Leila Orlov; Orlov Leila,Iran,1957-02-10,OFAC SDN,UK OFSI,Export Restrictions,Involved in proliferation activities,Potential match requires enhanced due diligence.
9760ee67-5b70-47bf-9924-965b2495e673,Javad Şahin,Javad Sahin; Javad Şahin,Iraq,1992-11,UN Consolidated,UK OFSI,Arms Embargo,Involved in proliferation activities,Subject owns assets in third countries.
cdc2f20d-8404-4d17-acd3-fc03ee2a213e,Aksoy Oguz,Aksoy Oguz; Oguz Aksoy; Oguzhan Aksoy,Türkiye,1979-09-02,UN Consolidated,UN Consolidated,Sectoral Sanctions,Cyber operations against critical infrastructure,Associated with front companies in multiple jurisdictions.
80546340-eee3-4ad8-8763-95be2eabb13d,Ivan Ismayilov,Ivan Ismayilov,Türkiye,1993-07-20,UN Consolidated,EU CFSP,Travel Ban,Involved in proliferation activities,Also known to use forged travel documents.
5513f116-1def-4770-91ad-60dd47914639,Huda Петров,Huda Петров,Egypt,1954-09-10,UK OFSI,EU CFSP,Sectoral Sanctions,Cyber operations against critical infrastructure,Also known to use forged travel documents.
f7c2b80d-33c2-47be-a769-78768381bc32,Oğuzhan Ivanov,Oguzhan Ivanov; Oguzhanhan Ivanov; Oğuzhan Ivanov,Türkiye,1953-11-12 | 1958-03-21,UK OFSI,EU CFSP,Travel Ban,Human rights violations,Multiple transliterations reported.
90f81579-3da7-4d1c-81e7-2df8c74ac107,Morteza Nowak,Morteza Nowak,Egypt,1977-02-22,OFAC SDN,EU CFSP,Export Restrictions,Corruption and misappropriation of state assets,Also known to use forged travel documents.
1f84ef5e-8b5a-44e2-82af-db411dfc6469,Karim Hosseini,Karim Hosseini,Saudi Arabia,1961-11-15,UK OFSI,OFAC SDN,Asset Freeze,Corruption and misappropriation of state assets,Multiple transliterations reported.
fcfbe2ba-0936-455b-9d21-5f2e362dff0a,Mariner Trading,MarinerTrading; Mariner Trading; Mariner-Trading,Türkiye,,OFAC SDN,UK OFSI,Asset Freeze,Human rights violations,Potential evasion via third-country intermediaries.
b7842952-b3ec-49ff-bec5-6f0f918b7b20,Min Bondarenko,Min Bondarenko,Iran,1997-12-19,Canada SEMA,EU CFSP,Export Restrictions,Cyber operations against critical infrastructure,Also known to use forged travel documents.
1def29fb-5b96-487c-b12d-901c023cc535,Oguz Zhou,Oguz Zhou; Oguzhan Zhou; Zhou Oguz,Saudi Arabia,1995-08-03,Canada SEMA,OFAC SDN,Travel Ban,Suspected terrorism financing,Multiple transliterations reported.
80ffb998-a0e5-4fca-bde1-baa390acd7b3,Eastern Gate BV,Eastern GateBV; Eastern Gate BV; Eastern Gate-BV,Türkiye,,UN Consolidated,UN Consolidated,Export Restrictions,Involved in proliferation activities,Ships and assets linked via maritime AIS data.
27f50f4f-8a35-4438-bd20-9736c648f647,Golden Crescent Partners,Golden CrescentPartners; Golden Crescent Partners; Golden Crescent-Partners,Iran,,EU CFSP,UK OFSI,Travel Ban,Cyber operations against critical infrastructure,Potential evasion via third-country intermediaries.
065b2752-60ee-4351-aec9-5983cc7e3bfa,عبدالله Rahimi,عبدالله Rahimi,Russia,1996-08-28,UK OFSI,UK OFSI,Arms Embargo,Human rights violations,Multiple transliterations reported.
9ae09c02-716e-4e31-a670-eb69319f5881,Yılmaz Güdekli,Yilmaz Gudekli; Yılmaz Güdekli,Azerbaijan,1992-11-07,UK OFSI,Canada SEMA,Sectoral Sanctions,Cyber operations against critical infrastructure,Multiple transliterations reported.
3a9a9e02-04fd-49b9-b709-02139551ec08,Azadi Co.,AzadiCo.; Azadi Co.; Azadi-Co.,Russia,,UK OFSI,Canada SEMA,Arms Embargo,Corruption and misappropriation of state assets,Ships and assets linked via maritime AIS data.
f6a22668-c08c-4b79-920f-539dcc7a44fa,Arman Abdulrahman,Arman Abdulrahman,China,1994-02-28,Canada SEMA,OFAC SDN,Sectoral Sanctions,Involved in proliferation activities,Multiple transliterations reported.
590b7d75-7a82-47f0-a009-019b21ff284e,Muhammad Güdekli,Mohamad Güdekli; Muhammad Gudekli; Muhammad Güdekli,Türkiye,1991-07-16,EU CFSP,UN Consolidated,Export Restrictions,Involved in proliferation activities,Multiple transliterations reported.
2342c91e-82be-471a-b643-644287ea5e6f,Wei Петров,Wei Петров,Egypt,1971-12-17,Canada SEMA,EU CFSP,Travel Ban,Involved in proliferation activities,Associated with front companies in multiple jurisdictions.
bbe61722-4c56-4e23-93c9-d26ca9e8cb28,Karim Shahin,Karim Shahin,Türkiye,1980-10,UN Consolidated,UK OFSI,Arms Embargo,Corruption and misappropriation of state assets,Potential match requires enhanced due diligence.
5fd099c3-8a15-44e3-93b9-1e8d27d58f02,Farid Wei,Farid Wei,Syria,1964-07,UN Consolidated,Canada SEMA,Asset Freeze,Cyber operations against critical infrastructure,Potential match requires enhanced due diligence.
412f3bc6-e954-4285-abab-7c05633a427c,Seda Karimi,Seda Karimi,Ukraine,1971-12-25,UK OFSI,UK OFSI,Arms Embargo,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
d2364410-6a72-44e6-9bbd-af7dc6ee8501,Samir Abdulrahman,Samir Abdulrahman,China,1963,OFAC SDN,UN Consolidated,Sectoral Sanctions,Cyber operations against critical infrastructure,Potential match requires enhanced due diligence.
1d8e27c2-607a-43ca-9a7e-312542ac4cb9,Steppe GmbH,SteppeGmbH; Steppe GmbH; Steppe-GmbH,Uzbekistan,,UK OFSI,UN Consolidated,Asset Freeze,Involved in proliferation activities,Ownership structure includes sanctioned shareholders.
5b06ef00-2a19-4c5e-87c4-9743454b4ffd,Golden Crescent LLC,Golden CrescentLLC; Golden Crescent LLC; Golden Crescent-LLC,Türkiye,,EU CFSP,UN Consolidated,Travel Ban,Cyber operations against critical infrastructure,Front company for designated individual.
a2769ffc-4539-40f8-9bf5-2e4333161379,Partners Caspian,Caspian Partners; Caspian-Partners; CaspianPartners; Partners Caspian,Azerbaijan,,EU CFSP,UK OFSI,Asset Freeze,Involved in proliferation activities,Front company for designated individual.
86253c9c-78c8-4b49-ac86-eee1b0679018,Наталия Rezayi,Наталия Rezayi,Russia,1955-01-05 | 1972-12-10,UN Consolidated,UN Consolidated,Sectoral Sanctions,Cyber operations against critical infrastructure,Multiple transliterations reported.
b03b0fc7-4ddc-49d6-926a-5f14b6cb46cd,Oguz Volkov,Oguz Volkov; Oguzhan Volkov; Volkov Oguz,Türkiye,1975-06-28,UK OFSI,EU CFSP,Asset Freeze,Human rights violations,Multiple transliterations reported.
22d175f2-9f6b-4d0e-b11f-9d1566be3dc2,Сергей Shevchenko,Shevchenko Сергей; Сергей Shevchenko,Russia,1961-12,OFAC SDN,OFAC SDN,Asset Freeze,Corruption and misappropriation of state assets,Also known to use forged travel documents.
75cc7089-de79-4e42-a561-83fbc646dfb4,Muhammad Hosseini,Hosseini Muhammad; Mohamad Hosseini; Muhammad Hosseini,Iraq,1973-02-20,OFAC SDN,OFAC SDN,Arms Embargo,Corruption and misappropriation of state assets,Potential match requires enhanced due diligence.
311b00f9-44bb-4917-8d7b-0ecb50447e7b,Ivan Chen,Ivan Chen,Qatar,1968-10-15,UK OFSI,EU CFSP,Export Restrictions,Human rights violations,Multiple transliterations reported.
da070565-0d51-4861-995d-1197f18b5c6d,Sergey Zhang,Sergey Zhang,Uzbekistan,1956,Canada SEMA,EU CFSP,Export Restrictions,Suspected terrorism financing,Also known to use forged travel documents.
63300068-5567-47d8-a267-f8229f45d095,Yıldırım Андрей,Yıldırım Андрей; Андрей Yildirim; Андрей Yıldırım,Syria,1955,OFAC SDN,UK OFSI,Arms Embargo,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
f4bf62be-da01-4733-9b76-620426c54244,Hussein Kowalski,Hussein Kowalski,Qatar,1988-07-21,EU CFSP,EU CFSP,Sectoral Sanctions,Suspected terrorism financing,Also known to use forged travel documents.
fe7e8cca-d145-4c21-8ceb-c5e6343dcba1,Eastern Gate Co.,Eastern GateCo.; Eastern Gate Co.; Eastern Gate-Co.,Kazakhstan,,EU CFSP,UN Consolidated,Travel Ban,Corruption and misappropriation of state assets,Front company for designated individual.
d5a0447e-950d-4c94-a368-ec786c9ca0f6,Suleyman Huang,Huang Suleyman; Suleyman Huang,Iran,2000-03-10,EU CFSP,Canada SEMA,Travel Ban,Involved in proliferation activities,Potential match requires enhanced due diligence.
cbeaf489-5b65-4625-98c9-e3b8daf3da26,Дмитрий Zhang,Дмитрий Zhang,Saudi Arabia,1950-06-08 | 1987-02-27,Canada SEMA,OFAC SDN,Arms Embargo,Cyber operations against critical infrastructure,Also known to use forged travel documents.
39fdc94a-439e-4d43-898f-653187af34f2,Hussein Bondarenko,Hussein Bondarenko,Saudi Arabia,1971-12-08 | 1978-11,UK OFSI,OFAC SDN,Travel Ban,Human rights violations,Associated with front companies in multiple jurisdictions.
43652d11-24dc-494b-8e36-d3f8977ace99,Atlas Group,AtlasGroup; Atlas Group; Atlas-Group,Iran,,UK OFSI,OFAC SDN,Export Restrictions,Corruption and misappropriation of state assets,Ownership structure includes sanctioned shareholders.
371581dd-c7ef-4ddc-b96e-f52dd32765d9,Atlas Capital,AtlasCapital; Atlas Capital; Atlas-Capital,Uzbekistan,,OFAC SDN,EU CFSP,Arms Embargo,Involved in proliferation activities,Operates in restricted sector per program rules.
a4874657-28ad-444a-917e-f4d021aa7e60,Abdullah Öztürk,Abdullah Ozturk; Abdullah Öztürk,Uzbekistan,1992-04-20,EU CFSP,UN Consolidated,Travel Ban,Cyber operations against critical infrastructure,Associated with front companies in multiple jurisdictions.
819617ab-bfec-408c-b39a-7ce7e8483b40,Azadi BV,AzadiBV; Azadi BV; Azadi-BV,Uzbekistan,,UN Consolidated,UN Consolidated,Asset Freeze,Suspected terrorism financing,Potential evasion via third-country intermediaries.
9c7f1f31-e383-409d-aeb5-9cd4e5609011,Azadi Co.,AzadiCo.; Azadi Co.; Azadi-Co.,Syria,,UN Consolidated,OFAC SDN,Sectoral Sanctions,Human rights violations,Operates in restricted sector per program rules.
00e423ed-0d39-4fed-b712-4f40ad6aaa58,عبدالله Kowalski,عبدالله Kowalski,Iraq,1977-01-21,OFAC SDN,UN Consolidated,Export Restrictions,Cyber operations against critical infrastructure,Also known to use forged travel documents.
64ca297c-47fd-40d6-adda-d4916fc593ca,Can Ozturk,Can Ozturk,Türkiye,1981-01-12,EU CFSP,UN Consolidated,Export Restrictions,Human rights violations,Also known to use forged travel documents.
efda4a98-11b6-4db1-9bb0-7644f2ad9f9a,Mariner BV,MarinerBV; Mariner BV; Mariner-BV,Azerbaijan,,Canada SEMA,UK OFSI,Asset Freeze,Cyber operations against critical infrastructure,Operates in restricted sector per program rules.
14961f9d-a807-4595-ad1c-8aa89d2d88b1,Muhammad Chen,Chen Muhammad; Mohamad Chen; Muhammad Chen,Syria,1991-03-19 | 1997-03-24,UN Consolidated,OFAC SDN,Sectoral Sanctions,Corruption and misappropriation of state assets,Potential match requires enhanced due diligence.
e57f69fc-c7b9-4283-9340-d3951f71e13c,Yusuf Huang,Yusuf Huang,Iraq,1979-01-19,EU CFSP,UK OFSI,Asset Freeze,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
8adc57fe-dd56-487f-a0c1-546afa01117d,Saffron Group,SaffronGroup; Saffron Group; Saffron-Group,Iran,,EU CFSP,OFAC SDN,Travel Ban,Human rights violations,Ships and assets linked via maritime AIS data.
d1e0ca1f-f05c-41be-a5d0-0190e50ba7c1,Nuran Hosseini,Nuran Hosseini,Iran,2000-03,OFAC SDN,OFAC SDN,Asset Freeze,Suspected terrorism financing,Potential match requires enhanced due diligence.
8e68a00b-6a34-4f03-a1ac-8eff283027ec,Дмитрий Shahin,Дмитрий Shahin,Syria,1976-11-25,UN Consolidated,Canada SEMA,Export Restrictions,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
97025650-e94d-4663-b5e9-1dbb0d79988b,Noor Demir,Noor Demir,Saudi Arabia,2001,UN Consolidated,UK OFSI,Sectoral Sanctions,Suspected terrorism financing,Subject owns assets in third countries.
330d88d2-1794-4413-bd68-801b763dd3d7,Zhao Aydın,Aydın Zhao; Zhao Aydin; Zhao Aydın,Iran,1993-01,UN Consolidated,UN Consolidated,Arms Embargo,Cyber operations against critical infrastructure,Also known to use forged travel documents.
b7a0065d-d490-4f8f-b1c2-132a00534719,Blue Dhow BV,Blue DhowBV; Blue Dhow BV; Blue Dhow-BV,Iran,,UK OFSI,UK OFSI,Export Restrictions,Cyber operations against critical infrastructure,Ownership structure includes sanctioned shareholders.
cf009d8e-7760-4560-872c-f1a91e11f5af,Gulf Star LLC,Gulf StarLLC; Gulf Star LLC; Gulf Star-LLC,Egypt,,Canada SEMA,Canada SEMA,Arms Embargo,Corruption and misappropriation of state assets,Ships and assets linked via maritime AIS data.
8242e24d-7d39-410c-a52e-9a58da90842d,Zhao Rezayi,Zhao Rezayi,Iran,1973-03-01 | 1973-04-15,OFAC SDN,EU CFSP,Export Restrictions,Suspected terrorism financing,Subject owns assets in third countries.
9eeb7f8c-2b28-4f6d-acbc-984df22c1056,Hossein Salih,Hossein Salih,Türkiye,1978-04,UN Consolidated,Canada SEMA,Arms Embargo,Corruption and misappropriation of state assets,Multiple transliterations reported.
8385a1e7-d645-45a1-908d-3a695777f913,Oksana Yılmaz,Oksana Yilmaz; Oksana Yılmaz,Qatar,1970-01-21 | 1989-11,EU CFSP,OFAC SDN,Travel Ban,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
45847816-489d-4953-95bc-d61122329c5a,Huda Chen,Huda Chen,Türkiye,1968-05 | 1988,UN Consolidated,Canada SEMA,Export Restrictions,Suspected terrorism financing,Also known to use forged travel documents.
d3d2c647-7b40-41bd-84da-24edc1e8c058,Sergey Haddad,Sergey Haddad,Iran,1956-10-24,EU CFSP,UN Consolidated,Arms Embargo,Suspected terrorism financing,Multiple transliterations reported.
ea2d67f6-c8eb-4dc4-a37c-ed071cbdc28f,Caspian Partners,CaspianPartners; Caspian Partners; Caspian-Partners,China,,Canada SEMA,Canada SEMA,Travel Ban,Human rights violations,Ships and assets linked via maritime AIS data.
6cdf6422-ba78-44d3-8221-4cd53a948c7b,Андрей Mahmoud,Андрей Mahmoud,Türkiye,1951-09-04,Canada SEMA,EU CFSP,Travel Ban,Corruption and misappropriation of state assets,Also known to use forged travel documents.
20474ff9-fdd7-4952-a424-98e4553e22e4,Дмитрий Kowalski,Дмитрий Kowalski,Iran,1967-07-05,Canada SEMA,UK OFSI,Export Restrictions,Corruption and misappropriation of state assets,Also known to use forged travel documents.
f08fad8f-ab6a-4cba-a0c2-e67ac255c9b4,Yusuf Petrova,Yusuf Petrova,Iran,1989-06-12,EU CFSP,Canada SEMA,Asset Freeze,Human rights violations,Associated with front companies in multiple jurisdictions.
21d03948-aa71-4466-a52f-8a63ee17e94a,Mehmet Şahin,Mehmet Sahin; Mehmet Şahin,Türkiye,1960-12-04,EU CFSP,UN Consolidated,Travel Ban,Involved in proliferation activities,Also known to use forged travel documents.
0420adc8-5c6e-4215-9314-34b63e36c5de,Deniz Nowak,Deniz Nowak,Ukraine,1968,Canada SEMA,OFAC SDN,Travel Ban,Involved in proliferation activities,Subject owns assets in third countries.
6f5a7d42-271b-44a1-87b2-5c0e513061ed,Süleyman Yildirim,Suleyman Yildirim; Süleyman Yildirim,Kazakhstan,1975-06-01,UN Consolidated,UK OFSI,Export Restrictions,Corruption and misappropriation of state assets,Multiple transliterations reported.
04fdce2b-7be0-43f2-a6cd-b967f9663315,Hussein Sokolov,Hussein Sokolov,Egypt,1964-10-27,OFAC SDN,UK OFSI,Sectoral Sanctions,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
37e87ed5-a32f-4c1b-b654-656993c94b55,Golden Crescent Trading,Golden CrescentTrading; Golden Crescent Trading; Golden Crescent-Trading,Egypt,,UK OFSI,UK OFSI,Asset Freeze,Cyber operations against critical infrastructure,Front company for designated individual.
49b6208b-5a31-4438-b3a9-843b6fff5857,Silk Road LLC,Silk RoadLLC; Silk Road LLC; Silk Road-LLC,Egypt,,OFAC SDN,Canada SEMA,Export Restrictions,Human rights violations,Front company for designated individual.
b30e688d-b120-455f-bc8a-2579607015c4,Yusuf Abdulrahman,Yusuf Abdulrahman,Ukraine,1992-11-06,UN Consolidated,UK OFSI,Asset Freeze,Cyber operations against critical infrastructure,Potential match requires enhanced due diligence.
9015f53e-71f7-422d-b82d-a5f5529b2d2f,Samir Novak,Samir Novak,Türkiye,1960-09,Canada SEMA,UK OFSI,Sectoral Sanctions,Involved in proliferation activities,Potential match requires enhanced due diligence.
dc8667d8-9708-4a3e-9a02-cbc7cb80754c,Hussein Koval,Hussein Koval,Kazakhstan,1969-03-19 | 1983-12-13,EU CFSP,UN Consolidated,Export Restrictions,Human rights violations,Subject owns assets in third countries.
48c885b3-069c-4eb6-825e-b514924134f8,Xiaoming Nowak,Xiaoming Nowak,Iraq,1960-01-24,Canada SEMA,EU CFSP,Travel Ban,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
22938791-6be4-4f36-a1bd-b97ea5e88fbd,Saffron Holdings,SaffronHoldings; Saffron Holdings; Saffron-Holdings,Kazakhstan,,EU CFSP,Canada SEMA,Sectoral Sanctions,Involved in proliferation activities,Potential evasion via third-country intermediaries.
1de7e67a-572c-4489-b8cf-645c1dcbd273,Natalia Abu Karim,Natalia Abu Karim,Türkiye,1980-01-16,UK OFSI,OFAC SDN,Arms Embargo,Involved in proliferation activities,Multiple transliterations reported.
10897b61-d5cb-4be4-b718-f0a819c533df,Oğuzhan Hassan,Oguzhan Hassan; Oguzhanhan Hassan; Oğuzhan Hassan,Türkiye,1964-02-05 | 1969-03,UK OFSI,UK OFSI,Export Restrictions,Cyber operations against critical infrastructure,Subject owns assets in third countries.
92ab8ec1-5747-4ac6-b2f5-22be192f02d2,Ali Qureshi,Ali Qureshi,Iran,1984-07-27 | 1990-05,UK OFSI,UK OFSI,Asset Freeze,Involved in proliferation activities,Also known to use forged travel documents.
11a04319-0112-48a1-8d15-e9c625960e4f,Chen Huang,Chen Huang,Russia,1968-11-24,Canada SEMA,OFAC SDN,Asset Freeze,Human rights violations,Potential match requires enhanced due diligence.
d8f0ae98-f14a-4f1f-825a-f268a2104553,Oguz Bekirov,Oguz Bekirov; Oguzhan Bekirov,Iran,1971-11-04,EU CFSP,UN Consolidated,Export Restrictions,Involved in proliferation activities,Subject owns assets in third countries.
c8c2d90f-8fd2-4c67-918e-29153923a3f2,Hossein Gudekli,Hossein Gudekli,Iraq,1961-08-02,OFAC SDN,OFAC SDN,Travel Ban,Involved in proliferation activities,Also known to use forged travel documents.
5ac282d7-ca48-48c8-bcc3-9ad282bc0e19,Caspian Ltd.,CaspianLtd.; Caspian Ltd.; Caspian-Ltd.,Azerbaijan,,OFAC SDN,EU CFSP,Arms Embargo,Suspected terrorism financing,Potential evasion via third-country intermediaries.
4cea8191-cce4-48ce-9908-aa362276855f,Oğuz Salih,Oguz Salih; Oguzhan Salih; Oğuz Salih,Iran,1953-05-24,OFAC SDN,UK OFSI,Sectoral Sanctions,Human rights violations,Subject owns assets in third countries.
34f7ab39-e721-424a-abdd-f1c1d681808c,Ayşe El-Sayed,Ayse El-Sayed; Ayşe El-Sayed; El-Sayed Ayşe,Azerbaijan,2000-09-03,UN Consolidated,UK OFSI,Arms Embargo,Corruption and misappropriation of state assets,Multiple transliterations reported.
07554f39-72d7-4f86-b138-787af259e8a7,Azadi Holdings,AzadiHoldings; Azadi Holdings; Azadi-Holdings,Saudi Arabia,,Canada SEMA,Canada SEMA,Travel Ban,Cyber operations against critical infrastructure,Potential evasion via third-country intermediaries.
431fa5e6-26d4-4ccf-bac9-d66973c04ca4,Cedar Inc.,CedarInc.; Cedar Inc.; Cedar-Inc.,Iran,,EU CFSP,Canada SEMA,Sectoral Sanctions,Cyber operations against critical infrastructure,Ownership structure includes sanctioned shareholders.
cbeac4de-71e9-4d5c-894e-7ef8bb186064,Blue Dhow Trading,Blue DhowTrading; Blue Dhow Trading; Blue Dhow-Trading,Türkiye,,UN Consolidated,OFAC SDN,Arms Embargo,Cyber operations against critical infrastructure,Ownership structure includes sanctioned shareholders.
ecb630ab-526b-4be9-874d-ad4406e9da1d,Salim Kuznetsov,Salim Kuznetsov,Saudi Arabia,1998-10,UK OFSI,UN Consolidated,Export Restrictions,Cyber operations against critical infrastructure,Multiple transliterations reported.
55556fab-2371-4006-8fb7-ba3e55f9e952,Oğuzhan Saleh,Oguzhan Saleh; Oguzhanhan Saleh; Oğuzhan Saleh,Russia,1951-03-07 | 1964-09-22,UN Consolidated,EU CFSP,Export Restrictions,Suspected terrorism financing,Associated with front companies in multiple jurisdictions.
2bd10eb4-bb10-4d86-8985-7f21e5ed3bf9,Tariq Petrov,Tariq Petrov,Ukraine,1966-09,Canada SEMA,UN Consolidated,Arms Embargo,Human rights violations,Potential match requires enhanced due diligence.
e22b991a-cc26-4ce9-a121-940d37fee8a4,Min Hassan,Min Hassan,Syria,1992-04-11 | 1999-08-13,UN Consolidated,UN Consolidated,Asset Freeze,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
d9c85380-4c0f-462b-bb8b-a2ecec900814,Golden Crescent Holdings,Golden CrescentHoldings; Golden Crescent Holdings; Golden Crescent-Holdings,Egypt,,UK OFSI,UN Consolidated,Export Restrictions,Corruption and misappropriation of state assets,Ownership structure includes sanctioned shareholders.
b184f2a2-9e16-4cea-a44b-5d76b1ef230e,Yilmaz Yılmaz,Yilmaz Yilmaz; Yilmaz Yılmaz; Yılmaz Yilmaz,Iran,1981-12-26,Canada SEMA,EU CFSP,Travel Ban,Involved in proliferation activities,Also known to use forged travel documents.
7bc37b18-ab66-40a0-9065-792486668ba3,Yilmaz Zhang,Yilmaz Zhang,Türkiye,1974-09,EU CFSP,Canada SEMA,Export Restrictions,Human rights violations,Multiple transliterations reported.
bc21d32a-bc93-4762-8e92-ef5d33ef60a5,Xiao Güdekli,Xiao Gudekli; Xiao Güdekli,Syria,1957-05-01,Canada SEMA,Canada SEMA,Travel Ban,Involved in proliferation activities,Associated with front companies in multiple jurisdictions.
fcd4dd04-455b-4295-b2d4-e33388596384,Mariner GmbH,MarinerGmbH; Mariner GmbH; Mariner-GmbH,Qatar,,EU CFSP,EU CFSP,Travel Ban,Involved in proliferation activities,Operates in restricted sector per program rules.
70597485-4a0d-4c6a-ba79-2c35c595c31f,Arman Mahmoud,Arman Mahmoud,Ukraine,1984-09-28,Canada SEMA,OFAC SDN,Asset Freeze,Corruption and misappropriation of state assets,Potential match requires enhanced due diligence.
2bfb3b36-b9f1-4b3d-8c53-e6071c0c88db,Rami Chen,Chen Rami; Rami Chen,Iran,1997-04-16,OFAC SDN,EU CFSP,Sectoral Sanctions,Human rights violations,Associated with front companies in multiple jurisdictions.
7cdcec24-e167-4728-b27f-63ab62339651,Azadi Co.,AzadiCo.; Azadi Co.; Azadi-Co.,Türkiye,,Canada SEMA,Canada SEMA,Sectoral Sanctions,Corruption and misappropriation of state assets,Operates in restricted sector per program rules.
87114be4-302e-4412-9696-c39e97ba41e3,Tarık Gudekli,Tarik Gudekli; Tarık Gudekli,Azerbaijan,1955-06-15,OFAC SDN,OFAC SDN,Arms Embargo,Human rights violations,Associated with front companies in multiple jurisdictions.
79347806-eda7-4bea-959b-87332fc39c59,Morteza Nowak,Morteza Nowak; Nowak Morteza,Türkiye,1959,UK OFSI,Canada SEMA,Sectoral Sanctions,Involved in proliferation activities,Potential match requires enhanced due diligence.
2a7ba3dc-5921-478d-bebe-cb6cf478674c,Natalia Petrov,Natalia Petrov,Saudi Arabia,1986-09-10,EU CFSP,EU CFSP,Sectoral Sanctions,Cyber operations against critical infrastructure,Also known to use forged travel documents.
d4402ec8-c3e3-4270-9eb7-63391c41b33b,Xiao Kaya,Xiao Kaya,Syria,1960-07 | 1997-08,EU CFSP,UN Consolidated,Export Restrictions,Human rights violations,Potential match requires enhanced due diligence.
b57c6e7e-5a9a-4599-ba3c-dbdb1b5d71d6,Blue Dhow Group,Blue DhowGroup; Blue Dhow Group; Blue Dhow-Group,Iraq,,UK OFSI,OFAC SDN,Sectoral Sanctions,Involved in proliferation activities,Ships and assets linked via maritime AIS data.
